BHK,Size,Bathroom,Area Type_Built Area,Area Type_Carpet Area,Area Type_Super Area,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2,500,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1300,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,565,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,540,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1300,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,600,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,450,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4,3455,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,1350,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,850,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,400,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,650,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,300,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1700,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2,650,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,2000,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,1200,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,700,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1450,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,600,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1,250,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,700,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,950,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,450,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,753,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,960,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,853,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1500,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1200,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
5,3200,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,600,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1700,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,600,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,550,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1750,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,900,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,550,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,1742,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6,1000,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1250,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,1100,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,650,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,1200,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1300,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,300,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1800,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,1250,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,400,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,1300,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,110,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,500,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3,1700,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1000,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1150,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,680,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,500,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,1200,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,75,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1200,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,200,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1250,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
3,1400,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,550,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1500,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,60,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,525,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1132,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,434,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,830,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,550,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2,630,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,300,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,400,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,700,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,630,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,700,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,390,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,950,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1484,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,700,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,2880,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,600,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3,1500,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1110,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,950,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3,850,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,700,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4,1937,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,630,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,480,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,800,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,750,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,890,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,750,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,400,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1107,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,600,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1175,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2,1100,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3,890,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1,500,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,410,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,750,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,900,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,800,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,756,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1400,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1200,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,600,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,415,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,2400,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,600,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1680,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,450,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
4,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
3,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,103,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1135,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,150,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,450,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,750,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,900,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4,2079,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1950,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1050,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,3200,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,550,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1500,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,415,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,1100,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,75,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,1152,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3,1150,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,300,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,50,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,550,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3,2000,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,200,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3,1550,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,444,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,450,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1200,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1680,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1100,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,1130,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,300,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,950,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,990,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,400,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,750,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,900,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4,2400,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,380,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,550,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1265,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1050,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,700,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,980,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2,800,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2,950,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,806,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4,4761,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3,1200,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1400,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
4,3200,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,630,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,325,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,717,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,2430,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2,900,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,950,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,270,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3,950,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4,1300,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1350,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1000,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1567,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1800,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,800,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,700,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1840,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,937,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1200,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1500,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1600,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,2000,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3,1158,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,850,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,550,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1350,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,700,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1000,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,840,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1200,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,413,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,60,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,180,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,800,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2,1200,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,150,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,550,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
6,2400,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,500,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,400,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1350,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3,1500,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,400,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,50,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,2317,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2,750,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,950,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1700,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,650,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4,1750,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,550,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,500,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,420,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,500,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1379,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,900,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3,1170,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,750,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,670,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,1080,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,771,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,1000,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,600,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,1250,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,600,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1800,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,2200,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,950,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,550,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,825,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,1150,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,400,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,55,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1250,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,600,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,450,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,900,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1903,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,25,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1300,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4,1760,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,130,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
4,3800,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,500,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,580,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,25,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,900,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,661,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,500,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,500,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,600,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,425,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,450,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2,550,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,800,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,900,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,750,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1100,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,585,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,750,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,650,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1450,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,600,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,900,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,890,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,300,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,433,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,350,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,700,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4,2100,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3,2700,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
